,name
1750,"L 1751 400070 Regal Building,S G Barve Marg,Buddha Colony,Kurla West, Mumbai"
1751,"L 1752 400070 Sai Krupa Chawl,90 Feet Road,Ashok Nagar,Kurla West Congested Area"
1752,"L 1753 400070 Nav Pada, Amarnagar,Vidya Vihar Road,Near Saibaba Mandir Near Amarnagar Hp,Kurla West Mumbai Congested Area"
1753,"L 1754 400070 Kamlabai Chawl,Masrani Lane,Halav Pool,Kurla West, Mumbai Congested Area"
1754,"L 1755 400070 Jayacottage Chawl,M N Road,Bail Bazar,Kurla Congested Area"
1755,"L 1756 400070 Haji Abdul Sattar Chawl,Lbs Marg,Behind Kurla Police Station,Kurla West, Mumbai Congested Area"
1756,"L 1757 400070 Jai Bhawani Chawl, Kranti Nagar,Kurla Andheri Road,Gupta Galli,Kurla (W)Mumbai Congested Area"
1757,"L 1758 400070 Lig Colony,Pipe Road,Vb Nagar,Kurla West, Mumbai"
1758,"L 1759 400070 Noor-E-Jahan Chs,Pipeline Road,Mig Colony,Kurla West, Mumbai"
1759,"L 1760 400070 Noor Chawl,New Mill Road,Halav Pool,Kurla West, Mumbai Congested Area"
1760,"L 1761 400070 Gurudatta Navjivan Society,L.B.S Road,Near Sheetal Talav,Kurla West Congested Area"
1761,"L 1762 400070 Gansai Hsg Soc,Lbs Nagar,90 Feet Road,90 Feet Road,Kurla West"
1762,"L 1763 400070 Bhagubai Chawl,Kale Marg,Kurla Mumbai Congested Area"
1763,"L 1764 400070 Wadia Estate,L.B.S.Marg,Bail Bazar,Kurla West Congested Area"
1764,"L 1765 400070 Wadia Estate,L.B.S.Marg,Near Abhyudaya Bank,Kurla West Congested Area"
1765,"L 1766 400070 Jay Jawan Vasahat,Nehru Nagar,Near Datta Mandir, Opposite Kamgarnagar,Kurla East, Mumbai Congested Area"
1766,"L 1767 400070 Laxmi Bai Chawl,Pipe Road,Near Hanuman Mandir, Buddha Colony,Kurla West, Mumbai-70 Congested Area"
1767,"L 1768 400070 Apna Nagar, Belgrami Road,Infront Of Gol Bldg, Mahajanwadi, Amarnagar,Kurla West Mumbai Congested Area"
1768,"L 1769 400070 Samta Nagar,Gaibanshah Dargah,Gulbarga Shah Dargah,Opp-Salman Bakery,Narayan Nagar,Kurla West Mumbai Congested Area"
1769,"L 1770 400070 Damodar Pandey Chawl,New Mill Road,Opp. Pandey Store,Kurla West Mumbai Congested Area"
1770,"L 1771 400070 Nanshi Munshi Chawl Rahivashi Vikas Sangh,New Mill Road,Rahivashi Sangh,Kurla (West) Congested Area"
1771,"L 1772 400070 Fitwala Compound,Pipe Road,Opp. Ahlehadis Masjid,Kurla West Congested Area"
1772,"L 1773 400070 Ananad Bhawan Chawl,Near Bmc School,Bail Bazar Congested Area"
1773,"L 1774 400070 Ulfatbhai Chawl,In Front Of Qureshinagar Municipal Dispensary, Qureshinagar,Kurla East, Mumbai Congested Area"
1774,"L 1775 400070 Abdul Wahab Chawl,Qureshi Nagar Hill,,Opp Roshan Masjid,Kurla East Mumbai Congested Area"
1775,"L 1776 400070 Achanak Nagar, B Nagar,,Kurla West"
1776,"L 1777 400070 Asha Bai Chawl,Sg Barve Marg,Buddha Colony,Kurla West Congested Area"
1777,"L 1778 400070 Vijay Mahal, Damodar Pandey Chawl, Halav Pool,Masrani Lane,Near Gauri Shankar Mandir,Kurla West Congested Area"
1778,"L 1779 400070 Bismillah Chawl,Opp Ehlay Hazi Masjid,Kurla West Congested Area"
1779,"L 1780 400070 Takiya Ward,Saweshwar Mandir Marg,Patange Road,Kurla West Congested Area"
1780,"L 1781 400070 Valappa Chawl,Kurla Andheri Road,Jari Mari,Kurla West Congested Area"
1781,"L 1782 400070 Hdil,,Kurla West"
1782,"L 1783 400070 Lig Colony,Vb Nagar,Kurla West"
1783,"L 1784 400070 Mariambai Chawl,Kale Marg,Bail Bazar,Kurla West Congested Area"
1784,"L 1785 400070 Sandesh Nagar,Bail Bazar,Opp India Class Company,Kurla West Congested Area"
1785,"L 1786 400070 Ganesh Wadi,Masrani Lane,Halav Pool, Near Saibaba Mandir,Kurla West Congested Area"
1786,"L 1787 400070 Gulisthan Building,Qureshinagar,Kurla East, Mumbai"
1787,"L 1788 400070 Aminabi Chwal, Takshshila Nagar,,Near Buddhvihar, Qureshinagar,Kurla East, Mumbai. Congested Area"
1788,"L 1789 400070 Safed Pool Pipeline, Ashok Nagar,Kurla Andheri Road,Near Bacchu Garage,Kurla W Congested Area"
1789,"L 1790 400070 Sunderbaug, Sanjay Nagar,L.B.S Marg,Near Oxford School,Kurla W Congested Area"
1790,"L 1791 400070 Jai Maharashtra Housing Society,Kajupada Pipeline,Ghas Compound, Kajupada Pipeline,Kurla W"
1791,"L 1792 400070 Hanuman Galli, Battiwala Chawl,S.M Road,Takiya Ward,Kurla W Congested Area"
1792,"L 1793 400070 Sahajivan Society,Kurla Andheri Road,Near Shingrewadi Vachnalaya,Kurla W Congested Area"
1793,"L 1794 400070 Shashtri Nagar,Pipeline Road.,Landmark:Near Lukman Paanwala,Kurla W Congested Area"
1794,"L 1795 400070 Morarji Terrace, Near Chhadwa Nagar,Match Factory Lane,B/3,Kurla W Congested Area"
1795,"L 1796 400070 Jagwani Chawl, Masrani Lane,Halav Pool,Kurla W Congested Area"
1796,"L 1797 400070 Durga Bhavan, Krishna Nagar,90 Feet Road,Near Dubey House, Safed Pool, Pipeline, Saki Naka,Kurla W Congested Area"
1797,"L 1798 400070 Laxman Chawl,Kurla Hall Rd,Behind Rupam Bldg,Kurla West Congested Area"
1798,"L 1799 400070 Nanibai Abdul Ajeeb Chawl,Navpada,Kurla West Congested Area"
1799,"L 1800 400072 Vijay Mansion, Pareawadi,Gulzar Gulli,Opp Thersa High School,Mohili Village,Mum Congested Area"
1800,"L 1801 400072 Gundecha Montego Chs, Mehra Compound,Andheri Kurla Road,Near Dsk Madhuban,Sakinaka, Mumbai"
1801,"L 1802 400072 Barel Parera, Sevak Nagar,Kurla Andheri Lane,Near Hanuman Mandir,Kurla West, Mumbai Congested Area"
1802,"L 1803 400072 Girani Kamgaar Vasahat,New Mill Rd,Kurla West"
1803,"L 1804 400072 Ashok Avenue,Military Road,Kamani,Kurla West"
1804,"L 1805 400072 Bhoiwada, Tarun Mitra Mandal Killa Gaye,Magan Natthuram Road,Opp. Turde Wine Shop,Opp Turde Wine Shop, Bail Bazar"
1805,"L 1806 400072 Akram Compound Chawl, Rajiv Nagar, Khadi No 3,90 Feet Road,Near Indian Medical,Sakinaka Congested Area"
1806,"L 1807 400072 Kamruddin Chawl, Rajiv Nagar, Asalfa Village,Mohili Village,Nr. Sangharsha High School, Metro Station,Sakinaka Congested Area"
1807,"L 1808 400072 Nensanwadi, Tanaji Nagar,Kurla Andheri Road,Safedphul,Kurla(W) Mum-72. Congested Area"
1808,"L 1809 400072 Gomus Chawl, Sattay Nagar,90Feet Road,Sakinaka Mumbai 72 Congested Area"
1809,"L 1810 400072 Maharashtra Chawl,Khairan Road,Yadav Nagar,Sakinaka Congested Area"
1810,"L 1811 400072 Gosavi Chawl,Sakivihar Road,Tunga Gaon,Powai Congested Area"
1811,"L 1812 400072 Madrasa Chawl, Rajunagar Yadavnagar,Khairan Road,Hari Masjid,Sakinaka Mumbai Congested Area"
1812,"L 1813 400072 Jai Bhavani Rahivashi Sangh, Shivanji Nagar,Kurla Andheri Road,Safed Pool,Saki Naka Congested Area"
1813,"L 1814 400072 Jabbar Hiro Chawl( Ismail Nasriddin Chawl),Sakinaka Link Road,Masjid,Andheri Congested Area"
1814,"L 1815 400072 Shankar Nagar,Ghatkopar Andheri Road,Near Shiv Prasad Building,Kurla Congested Area"
1815,"L 1816 400072 Ekta Chawl,Kurla Andheri Road,Muslim Society,Kurla (W) Congested Area"
1816,"L 1817 400072 Kj Patil Chawl,Kurla Andheri Road,Jarimari Landmark:Dr.Kaleem'S Clinic,Kurla (W)"
1817,"L 1818 400072 Shankar Chawl, Uday Nagar,Khairani Road,Sakinaka Congested Area"
1818,"L 1819 400072 Shangharsh Nagar,Chandivali Farm Road,Mhada Colony,Chandivali Congested Area"
1819,"L 1820 400072 Paramount Bldg,90 Feet Road,Dsouza Nagar, Near Eden High School,Sakinaka, Mumbai"
1820,"L 1821 400072 Rajmudra Building,Chandivali Farm Road,Behind Sangharsh Nagar Police Station,Chandivali"
1821,"L 1822 400072 Hill No. 3, Radhabai Chawl, Ashoknagar,Sunder Baug Lane,Sanjaynagar Kamani,Kurla West Congested Area"
1822,"L 1823 400072 Jai Durga Housing Society,90 Feet Road,Netaji Nagar, Khadi No 3,Saki Naka Congested Area"
1823,"L 1824 400072 Nav Yuvak Hsg Soc,Ghas Compound,Pipeline Road,Kajupada,Kurla West Congested Area"
1824,"L 1825 400072 Sai Sadan Society,90 Feet Road,Mahatma Phule Nagar,Kurla West Congested Area"
1825,"L 1826 400072 Gurudutta Chawl, Ambedkar Nagar,90 Feet Road,Saki Naka,Kurla West Congested Area"
1826,"L 1827 400072 Khan Chawl,Kurla Andheri Road,Hari Masjid, Jari Mari,Kurla West Congested Area"
1827,"L 1828 400072 Gulzar Mohammad Hotel,Subhash Nagar,Kurla Andheri Road,Mathuradas,Sakinaka, Kurla West Congested Area"
1828,"L 1829 400072 Dasharath Chawl, Sunderbag,Sunder Baug Lane,Near Santoshi Mata Mandir,Kurla West Congested Area"
1829,"L 1830 400072 Radharaman Housing Society, Netaji Nagar,90 Feet Road,Sakinaka,Kurla West Congested Area"
1830,"L 1831 400072 Paras Chawl, Yadav Nagar,Khairani Road,Sakinaka,Kurla West Congested Area"
1831,"L 1832 400072 Noor Chawl,Halav Pool Road,Halav Pool,Kurla West Mumbai Congested Area"
1832,"L 1833 400072 Imran Chawl,Andheri Ghatkopar Link Road,Ashapura Estate,Sakinaka Congested Area"
1833,"L 1834 400072 Tiwari Chawl,Arabi Mohalla,Kurla Andheri Road,Zari Mari,Kurla West Congested Area"
1834,"L 1835 400072 Ravikiran Society,Magan Nathuram Road,Bailbazar,Sakinaka Congested Area"
1835,"L 1836 400072 Al-Cuba Appartments, Nav Pada,Andheri Ghatkopar Link Road,Near Navpada Market, Amarnagar,Kurla West Mumbai"
1836,"L 1837 400072 Taximan Colony,Lbs Road,Taximan Colony,Kurla West"
1837,"L 1838 400072 Qureshi Chawl, Sanjaynagar,Lbs Road,Opposite Ashrafiya Masjid, Baba Chouk,Kamani Kurla West Congested Area"
1838,"L 1839 400072 Sayyed Mohammad Chawl,Andheri Kurla Road,Sakinaka,Kurla Congested Area"
1839,"L 1840 400072 Sainath Chawl,Sunderbag Lane,Sahyadri Mitra Mandal,Kamani Kurla (W) Congested Area"
1840,"L 1841 400072 Ekta Chawl,Kurla Andheri Road,Muslim Society,Kurla (W) Congested Area"
1841,"L 1842 400072 Babban Compound, Yadav Nagar,Khairani Road,Near Madina Telecommunications,Sakinaka, Mumbai 72 Congested Area"
1842,"L 1843 400072 Gandhi Nagar,Pipe Line,Kajupada Congested Area"
1843,"L 1844 400072 Panchasheel Chawl,Sunder Baugh Lane,Kamani,Kurla West Mumbai 72 Congested Area"
1844,"L 1845 400072 Zohra Estate,Kajupada Road,Next To Prajapati Hall, Kajupada,Kurla West Congested Area"
1845,"L 1846 400072 Krishnai Society,Chandivali,Mhada Colony,Powai Congested Area"
1846,"L 1847 400072 Vijay Society,Chamdivali,Sangharsh Nagar,Powai Congested Area"
1847,"L 1848 400072 Taranhar Chawl,Kurla Andheri Road,New Shanti Nagar, Safed Pool,Sakinaka Congested Area"
1848,"L 1849 400072 Jaimuddin Chawl,,Pipe Road,Buddha Vihar, Buddha Colony,Kurla West Congested Area"
1849,"L 1850 400072 Kunti Devi Chawl,Pipe Road,Vb Nagar,Kurla (West) Congested Area"
1850,"L 1851 400072 Guru Datta Nagar,Pipe Road,V.B.Nagar,Kurla West Congested Area"
1851,"L 1852 400072 Ghass Compound,Kajupada Pipe Line,Ghass Compound,Kurla West Mumbai Congested Area"
1852,"L 1853 400072 Sanjay Nagar,Kamani,Sunder Baugh, Near Chand Tara Hotel,Kurla West Mumbai 72 Congested Area"
1853,"L 1854 400072 Hdil Colony,Kamani,Sunderbaug,Kurla West Mumbai"
1854,"L 1855 400072 L. G Chawl,Sunder Baug Lane,Near Nav Jivan Mitra Mandal,Kamani Kurla West Mumbai 72 Congested Area"
1855,"L 1856 400072 Near Ganesh Maidan,Kajupada Pipe Line Road,Near Ganesh Maidan,Kurla West 72 Congested Area"
1856,"L 1857 400072 Hdil Colony,Kamani,Sunderbaug,Kurla West Mumbai"
1857,"L 1858 400072 Jainuddin Chawl,Cst Road,Buddha Colony, Near Hanuman Mandir,Kurla West Congested Area"
1858,"L 1859 400072 Indiranagar, .,Sunderbag Lane,Kamani, Kurla West Congested Area"
1859,"L 1860 400072 Uday Society,90 Feet Road,Lbs Nagar,Sakinaka Congested Area"
1860,"L 1861 400072 Ashok Nagar,Pipeline Road,Safed Pul Near Bachu Garage,Sakinaka Congested Area"
1861,"L 1862 400072 Ganesh Society,90 Feet Road,Tilak Nagar,Sakinaka Congested Area"
1862,"L 1863 400072 Jay Ambe Society,Sunderbag Lane,Kamani, Kurla West Congested Area"
1863,"L 1864 400072 Mk Residency,Sg Barve Marg,Near Anjuman Islam School,Kurla West, Mumbai"
1864,"L 1865 400072 Jaguwani Chawl,Pipe Line Road,Halav Pool,Kurla West, Mumbai Congested Area"
1865,"L 1866 400072 Indira Nagar,Lbs Marg,90 Feet Road,Kurla West, Mumbai Congested Area"
1866,"L 1867 400072 Gurunanak Chawl, Gurudwara,Lbs Marg,Behind Phonix Marketcity, Near Milk Dairy,Gurunanak Bus Stop,Kurla West Mumbai. Congested Area"
1867,"L 1868 400072 Ramlal Jadhav Chawl,Gafoor Khan Estate,Kurla West, Mumbai Congested Area"
1868,"L 1869 400072 Dilshad Villa,Gazibaba Dargah Road,Near Goodluck Dairy,Kurla West Mumbai"
1869,"L 1870 400072 Nagsenwadi Gaurishankar,Bail Bazar,Halav Pool,Kurla West Mumbai. Congested Area"
1870,"L 1871 400072 Rajiv Nagar, Mohili Village,Pipeline Road,Noorani Masjid Khadi No.3 Near Jafer Compound,Sakinaka Congested Area"
1871,"L 1872 400072 Ram Niwas Chawl,Pipeline Road,Mohilli Village, Near Chhajed Hospital,Sakinaka Congested Area"
1872,"L 1873 400072 Lalitabai Chawl,Khairani Road,Yadav Nagar,Sakinaka Congested Area"
1873,"L 1874 400072 Akruti Orchid Park,Kurla Road,Near Sakinaka Metro,Kurla West Mumbai."
1874,"L 1875 400072 Tilak Nagar, Asalfa,90 Feet Road,Saki Naka,Kurla West Congested Area"
1875,"L 1876 400072 Indra Ekta Committee,Kurla Andheri Road,Indra Nagar Chawl,Jari Mari,Kurla West Congested Area"
1876,"L 1877 400072 Daksh Smruti,90 Feet Road,Setiya Nagar,Kurla West Congested Area"
1877,"L 1878 400072 Al-Cuba Appartments,Near Navpada Market, Amarnagar,Kurla West Mumbai Congested Area"
1878,"L 1879 400072 Siddharth Chs, Netaji Nagar,,Kurla"
1879,"L 1880 400072 Azad Chawl,Indra Nagar,Kurla Andheri Road,Jari Mari,Kurla West Congested Area"
1880,"L 1881 400072 Ashok Nagar, Safed Pul,Kurla Andheri Road,Pipeline,Kurla Congested Area"
1881,"L 1882 400072 Siddharth Chwal,Kajupada Pipe Line,Kurla West Congested Area"
1882,"L 1883 400072 Kamrun Bai Chawl,Kajupada Pipe Line,Kurla Congested Area"
1883,"L 1884 400072 Baban Yadav Chawl,Sunder Baugh Lane,Kurla West Congested Area"
1884,"L 1885 400072 Sanjay Nagar,Sunderbag Lane,Near Dr Shakil Clinic, Kamani, Kajupada,Kurla West Congested Area"
1885,"L 1886 400072 Raza Ekta Comitti Sanjay Nagar,,Near Baba Chauk,Kurla West Congested Area"
1886,"L 1887 400072 Rani Palace,Kurla-Andheri Road,Shamshuddin Nagar,Jarimari"
1887,"L 1888 400072 Irshad Hotel,Kurla Andheri Road,Jari Mari Targali No 1,Kurla West"
1888,"L 1889 400072 Shastri Naga,Kurla Andheri Road,Kajupada Pipeline Behind Beri Kabristan,Kurla West Congested Area"
1889,"L 1890 400072 Panchavati Building Mhada Colony,Near Mhada Police Station,Sakinaka"
1890,"L 1891 400072 Sainath Society, Tilak Nagar,Opposite Mahalaxmi Jewellers,Saki Naka Mumbai Congested Area"
1891,"L 1892 400072 Jhograj Chawl,Kurla Andheri Road,Jarimari,Kurla West Congested Area"
1892,"L 1893 400072 Mate Chawl,Opp Patel Apts,Kurla Andheri Road,Jarimari,Kurla West Congested Area"
1893,"L 1894 400072 Ashirwad Society,Lokmanya Tilak Nagar, Saki Naka,Kurla West"
1894,"L 1895 400072 Yadav Nagar Tinu Chawl,Khairani Road,Near Goddawn,Sakinaka Congested Area"
1895,"L 1896 400072 Chinna Poshanna Chawl,Kurla Andheri Road,Near Datt Mandir,Safed Pool,Kurla West Congested Area"
1896,"L 1897 400072 Ekta Chawl,Kurla Anderi Road,Shashtrinagar,Bail Bazar, Kurla Congested Area"
1897,"L 1898 400072 Shivneri Mahila Mandal Chawl,Bmk Compound,Near Datta Mandir, Kranti Nagar,Kurla(W) Congested Area"
1898,"L 1899 400072 Aadrsh Soc. Sanjay Nagar,Galli No 3,Near Sai Baba Mandir,Kurla West"
1899,"L 1900 400072 New Mhada Colony,,Powai"
1900,"L 1901 400072 Annabai Chawl,Saibaba Mandir,Kurla West Congested Area"
1901,"L 1902 400072 Awadh Kunj Society,Lbs Nagar, Khadi No 3,Saki Naka Mumbai 72,Sakinaka"
1902,"L 1903 400072 Paradise Raheja Vihar,Raheja Vihar,Paradise Raheja Vihar,Chandivali"
1903,"L 1904 400072 Pawali Chawl,Kurla Andheri Road,Sandeshnagar,Sakinaka Congested Area"
1904,"L 1905 400072 Vrundavan Society, Saki Naka,90 Feet Road,Mahatma Phule Nagar,Sakinaka Congested Area"
1905,"L 1906 400076 Lake Palace Powai Vihar Complex,Powai Vihar Complex Road,Lake Palace,Powai"
1906,"L 1907 400084 Himalaya Society,Asalfa Village,Himalaya Society,Ghatkpoar West Congested Area"
1907,"L 1908 400084 Govind Nagar,Himalaya Society,Himalaya Society,Ghatkpoar West"
1908,"L 1909 400084 Swami Chawl,Asalfa Village,Asalfa, Subhash Nagar,Ghatkopar West Mumbai Congested Area"
1909,"L 1910 400084 Hasan Manjil Chawl,Asalfa Village,Asalpha Village,Ghatkopar West Congested Area"
1910,"L 1911 400084 Sai Nath Chawl,Ashok Nagar Hill No- 3,Nss Road,Near Home Guard,Ghatkpoar West Congested Area"
1911,"L 1912 400084 Shri Ganesh Committee Shanti Nagar,Para Kadam Marg,Asalfa Village,Ghatkopar W Congested Area"
1912,"L 1913 400084 Jai Hind Jay Maharashtra Chawl,,Aslfa Village,Ambedkar Nagar,Ghatkopar W Congested Area"
1913,"L 1914 400086 Jagruti Chawl, Ashok Nagar,Nss Road,Behind Home Gaurd,Ghatkpoar West Congested Area"
1914,"L 1915 400086 Shabri Buildings, Himalaya Society,Nss Road,Ghatkpoar West"
1915,"L 1916 400086 Shiv Shakti Chawl, Santoshi Mata Nagar,Himalaya Society,Nss Road,Near Gupta Bhajiwala,Ghatkpoar West Congested Area"
1916,"L 1917 400086 Near Dr Swaroopa Clinic,Nss Road,Netaji School,Ghatkpoar West Congested Area"
1917,"L 1918 400086 Shree Sai Dham Chs,Andheri Ghatkopar Link Road,Jambhulpada,Asalfa Ghatkopar West"
1918,"L 1919 400086 Shankar Nagar,Andheri Ghatkopar Link Road,Near Asalfa Metro Station,Ghatkopar Congested Area"
1919,"L 1920 400086 Jaibhunissa Compound, Rajiv Nagar,Andheri Ghatkopar Link Road,Near Asalfa Metro Station,Ghatkopar Congested Area"
1920,"L 1921 400086 Sharma Shikshan Sanstha, Netaji Nagar,Andheri Ghatkopar Link Road,Khadi No 3,Ghatkopar Congested Area"
1921,"L 1922 400086 Ambedkar Nagar,Andheri Ghatkopar Link Road,Asalfa Village,Ghatkopar West Congested Area"
1922,"L 1923 400086 Himalaya Society,Andheri Ghatkopar Link Road,Himalaya Society,Ghatkpoar West"
1923,"L 1924 400086 Kamalkunj Chs,Andheri Ghatkopar Link Road,Asalfa Village,Ghatkopar Congested Area"
1924,"L 1925 400086 Govind Nagar, Parerawadi Comp,Andheri Ghatkopar Link Road,Himalaya Society,Ghatkpoar West Congested Area"
1925,"L 1926 400086 Jai Maharashtra Chawl,Sane Guruji Nagar,N.S.S Road,Asalfa Village,Ghatkpoar West Congested Area"
1926,"L 1927 400086 Ambedkar Nagar,Asalfa Village,Near Panchshil Chawl,Asalfa Village Ghatkpoar West Congested Area"
1927,"L 1928 400086 Shiv Shakti Chawl,Asalfa Village,Ashok Nagar,Ghatkopar Congested Area"
1928,"L 1929 400086 Jay Durga Chawl,Asalfa Village,Ashok Nagar,Ghatkopar Congested Area"
1929,"L 1930 400086 Ashok Nagar, Hill No 3,Lbs Marg,Near Dr Gaur Clinic, Aata Chakki, Near Home Gaurd,Ghatkopar East, Mumbai Congested Area"
1930,"L 1931 400086 Gurunanak Nagar,,Lbs Marg,Asalfa Village,Ghatkopar W Congested Area"
1931,"L 1932 400086 Near Parekh Apartment,Nss Road,Asalfa Village,Ghatkopar W Congested Area"
1932,"L 1933 400086 Jai Maharashtra Chawl,Sane Guruji Nagar,Ghatkpoar West Congested Area"
1933,"L 1934 400086 Kamgaar Chawl,Narayan Nagar,Ghatkopar Congested Area"
1934,"L 1935 400086 Narsing Pandey Chawl,Subhash Nagar,Narsing Pandey Chawl,Asalfa Village, Ghatkopar Congested Area"
1935,"L 1936 400093 Kadav Chawl, Shivanji Nagar, Jari Mari,Kurla Andheri Road,Opp Saibaba Mandir,Jari Mari Congested Area"
1936,"ME 1937 400043 Sakharam Patil Marg,Deonar M East Ward,Deonar Congested Area"
1937,"ME 1938 400043 Rd No 10,Hakkani Masjid,Baiganwadi Congested Area"
1938,"ME 1939 400043 Ahilyabai Holkar Road,Rd No 1,Shivaji Nagar"
1939,"ME 1940 400043 Road No 5,,Shivaji Nagar Congested Area"
1940,"ME 1941 400043 Shankara Colony Road, Gm Link Road,,Nimonibaug"
1941,"ME 1942 400043 ,Mankhurd"
1942,"ME 1943 400043 New Gautam Nagar,Behind Hanif Dairy,Nimonibaug"
1943,"ME 1944 400043 Mohite Patil Nagar,,Mankhurd"
1944,"ME 1945 400043 Near Gautam Nagar,Nr Deonar Police Station,Govandi Congested Area"
1945,"ME 1946 400043 Line T,Ramdev Morya Marg,Shivaji Nagar,Govandi Congested Area"
1946,"ME 1947 400043 Tata Nagar,Tata Nagar Road,Sunni Jamma Masjid,Deonar Congested Area"
1947,"ME 1948 400043 Yashawant Chohan Nagar, Ekata Nagar,Galli No 22,Mankhurd Congested Area"
1948,"ME 1949 400043 Siddharth Garden,Limonibaug,Shivaji Nagar Congested Area"
1949,"ME 1950 400043 Karbala Chawl,Martang Rushi Nagar,Near Noori Masjid,Mankhurd Congested Area"
1950,"ME 1951 400043 Prem Jyot,Indian Oil Nagar,Lotus Colony"
1951,"ME 1952 400043 Gautam Nagar,Sunni Bareli Masjid,Govandi Congested Area"
1952,"ME 1953 400043 Opp 600 Tenanments,Devnar Municipal Colony,Govandi"
1953,"ME 1954 400043 Bhimratna,Gautam Nagar,Near Shivsena Shaka,Govandi"
1954,"ME 1955 400043 Yashawant Chohan Nagar, Ekata Nagar,Galli No 22,Mankhurd Congested Area"
1955,"ME 1956 400043 Lallubhai Compound,,Govandi"
1956,"ME 1957 400043 Maharashtra Nagar,Matoshri Garden,Shirke Compund Road,Mankhurd"
1957,"ME 1958 400043 Bhimjyot Chawl,Pll Lokhande,Govandi Congested Area"
1958,"ME 1959 400043 Near Mhada Building, Saibaba Rahivasi Sangh,Y B Chavan Marg,Mankhurd Congested Area"
1959,"ME 1960 400043 Nimonibaug,Nimonibaug Rd,Behind Varma Bakery,Nimonibaug"
1960,"ME 1961 400043 Shivneri Chawl,Gm Link Road,Mankhurd Congested Area"
1961,"ME 1962 400043 J Plot /Mahada Building,Old Bharat Nagar,Vashi Naka Congested Area"
1962,"ME 1963 400043 Gautam Nagar,City Hospital,Baiganwadi Congested Area"
1963,"ME 1964 400043 Jyotirling Chawl,Maharashtra Nagar Road,Rajgad Chawl,Mankhurd Congested Area"
1964,"ME 1965 400071 Rcf Colony,Ashish Cinema,Ayodhyanagar Congested Area"
1965,"ME 1966 400071 ,Velankani Mandiir,Govandi Congested Area"
1966,"ME 1967 400071 90 Ft Road,Near Bismillah Masjid Congested Area"
1967,"ME 1968 400071 Bksd Road,,Chembur Congested Area"
1968,"ME 1969 400071 Pll Marg Chimpazti Co Society,Near Shani Mandir,Ayodhya Nagar"
1969,"ME 1970 400071 Ayodyanagar,Vashi Naka,Ayodhya Nagar"
1970,"ME 1971 400071 Near Borbadevi Mandi,N G Acharya Marg,Govandi Congested Area"
1971,"ME 1972 400074 Near Maruti Mandir,Vashi Naka,Ayodhyanagar Congested Area"
1972,"ME 1973 400074 Building No 36/A,Vashi Naka,Chembur"
1973,"ME 1974 400074 R C Marg,Vashi Naka Congested Area"
1974,"ME 1975 400074 Bharat Mata Society,Mhada Colony,Rc Marg,Vashi Naka"
1975,"ME 1976 400074 New Bharat Nagar,Mahul Rd,Near Mehboob Kirana Stores,Chembur Congested Area"
1976,"ME 1977 400074 Shankar Deol, Anik Gaon,Chembur Congested Area"
1977,"ME 1978 400074 New Rna Park,Vashi Naka,Chembur"
1978,"ME 1979 400074 Om Ganesh Society,Service Road,Kukreja Complex,Vashi Naka"
1979,"ME 1980 400074 Shastari Nagar,Kakaya Marg,Surasha Society, Vashi Naka Congested Area"
1980,"ME 1981 400074 Hp Mhada Colony,Oswal Compound, Vashi Naka"
1981,"ME 1982 400088 Balaji Mandir Road,,Cheetacamp Congested Area"
1982,"ME 1983 400088 Municipal School,Opp Fish Market,Mankhurd Congested Area"
1983,"ME 1984 400088 K, Hm2 Line,Cheetacamp,Mankhurd Congested Area"
1984,"ME 1985 400088 Serenity Bld, Raheja Acropolis,Deonar Goan,Sion Trombay Rd,Deonar"
1985,"ME 1986 400088 Telecom Factory,V N Purav Marg,Udaigiri,Deonar"
1986,"ME 1987 400088 Sundar Baug,Deonar Road,Shah & Anchor Collage,Deonar Congested Area"
1987,"ME 1988 400088 Arya Gawand Estate,St Round,Deonar Congested Area"
1988,"ME 1989 400088 Orchid Bldg,Ambernath Patil Udyan,Govandi East"
1989,"ME 1990 400088 G Sector,K2 Line,Market Rd,Cheetacamp Congested Area"
1990,"ME 1991 400088 Dattaguru Society,Deonar Goan,Deonar"
1991,"MW 1992 400037 Zeon Ajmera Land,Bhakti Park,Wadala (East)"
1992,"MW 1993 400037 Bldg. No.6,Bhakti Park,Wadala, Mumbai-,Chembur"
1993,"MW 1994 400037 South Wing,Aeon Ajmera,Bhakti Park,Walada"
1994,"MW 1995 400071 Ajinkyatara Chs, Swastik Park,Cst Road,Inside Sarvoday Nagar Soc.,Chembur"
1995,"MW 1996 400071 Guru Dev Pushpanjali Chs.,Road No. 15,Chembur"
1996,"MW 1997 400071 Sambhaji Nagar, Part-1, Mumbadevi Co. Op. Hsg. Soc.,St. Anthony Road,Hanuman Mandir, Ghatla Village,Chembur,  Congested Area"
1997,"MW 1998 400071 Harikishan Sadan, Kamla Kishan Patil House,Near Jai Ambe Mandir,Behind Datt Darbar, Ghatla Village,Chembur"
1998,"MW 1999 400071 Sant Ghadge Baba Soc.,N. G. Acharya Marg,Chembur"
1999,"MW 2000 400071 Sindhi Society,Cst Road,Chembur"
2000,"MW 2001 400071 Hanuman Seva Society,Govandi Road,Khardeo Nagar ,Chembur Congested Area"
2001,"MW 2002 400071 Mahadev Patil Sra Chs.,Ghatla Village Road,Chembur"
